timestamp,requests,bytes,error_rate
2025-12-30 15:22:35.185524,5370,9843400,0.036328625785265904
2025-12-30 15:27:35.185524,6298,11318263,0.040811315989285654
2025-12-30 15:32:35.185524,6814,9881971,0.03844896764838614
2025-12-30 15:37:35.185524,7118,4708342,0.04454548056071539
2025-12-30 15:42:35.185524,6269,3168843,0.046671769565401255
2025-12-30 15:47:35.185524,6078,5057274,0.04054793251486
2025-12-30 15:52:35.185524,7619,7985938,0.039878649797902344
2025-12-30 15:57:35.185524,6818,12912934,0.048967157391342525
2025-12-30 16:02:35.185524,6440,8680041,0.033795125075747764
2025-12-30 16:07:35.185524,6683,11796718,0.04440072612966549
2025-12-30 16:12:35.185524,6728,10165750,0.04239224980392835
2025-12-30 16:17:35.185524,5617,7973892,0.03141207012649913
2025-12-30 16:22:35.185524,6578,11899399,0.049384939709556853
2025-12-30 16:27:35.185524,6601,9491162,0.03805192556805846
2025-12-30 16:32:35.185524,6360,6114376,0.042794141571708535
2025-12-30 16:37:35.185524,6653,8083653,0.044744721401403544
2025-12-30 16:42:35.185524,7038,6288924,0.04842959798342078
2025-12-30 16:47:35.185524,6164,6261303,0.03450914017106298
2025-12-30 16:52:35.185524,6119,5534963,0.04587905277469819
2025-12-30 16:57:35.185524,6710,12130724,0.04397230086725927
2025-12-30 17:02:35.185524,5985,11953236,0.039732298872140435
2025-12-30 17:07:35.185524,5623,3539774,0.03881493869003677
2025-12-30 17:12:35.185524,6845,5530830,0.05171489376170817
2025-12-30 17:17:35.185524,6142,6155744,0.05272794493810915
2025-12-30 17:22:35.185524,5875,6057531,0.03791280161529462
2025-12-30 17:27:35.185524,6379,9518408,0.03704154082965706
2025-12-30 17:32:35.185524,5650,11006877,0.05044384375693654
2025-12-30 17:37:35.185524,5472,10430561,0.038341836690816235
2025-12-30 17:42:35.185524,6279,6966588,0.05068781513645285
2025-12-30 17:47:35.185524,5780,6976274,0.04509349438014513
2025-12-30 17:52:35.185524,6196,7963861,0.050920840512434756
2025-12-30 17:57:35.185524,5972,8428168,0.04563526706809352
2025-12-30 18:02:35.185524,6105,8674104,0.05143730018300884
2025-12-30 18:07:35.185524,6029,7219950,0.042240630380272745
2025-12-30 18:12:35.185524,6132,9960768,0.044938114614482196
2025-12-30 18:17:35.185524,5445,3113454,0.051386100987820704
2025-12-30 18:22:35.185524,5487,9556219,0.04144552309260401
2025-12-30 18:27:35.185524,5778,9265121,0.0538478375112128
2025-12-30 18:32:35.185524,6349,12430141,0.037395898471298795
2025-12-30 18:37:35.185524,5620,6496567,0.050029190483072
2025-12-30 18:42:35.185524,5799,7797989,0.046331757892845306
2025-12-30 18:47:35.185524,5419,9007799,0.04831415818153528
2025-12-30 18:52:35.185524,5415,2792270,0.045056166912807394
2025-12-30 18:57:35.185524,6330,9475771,0.042882728393479105
2025-12-30 19:02:35.185524,5615,10147326,0.05591502519296433
2025-12-30 19:07:35.185524,5962,8119585,0.05441463003204152
2025-12-30 19:12:35.185524,6031,7827824,0.044172651122716344
2025-12-30 19:17:35.185524,5127,8794509,0.04039310409769159
2025-12-30 19:22:35.185524,5332,6707713,0.05290560373712068
2025-12-30 19:27:35.185524,6567,5970559,0.04865016517389606
2025-12-30 19:32:35.185524,4165,6044299,0.05454485055278294
2025-12-30 19:37:35.185524,4956,6891876,0.050797678447171146
2025-12-30 19:42:35.185524,4130,6649448,0.039889199551111046
2025-12-30 19:47:35.185524,4968,9415918,0.03959067682396608
2025-12-30 19:52:35.185524,4986,7359862,0.0489483757907245
2025-12-30 19:57:35.185524,5151,6892585,0.05371481708890943
2025-12-30 20:02:35.185524,4421,6630594,0.05441812340532712
2025-12-30 20:07:35.185524,5121,5316088,0.0490153810591
2025-12-30 20:12:35.185524,3838,7336888,0.04497174999278979
2025-12-30 20:17:35.185524,4992,6399499,0.04971440978123607
2025-12-30 20:22:35.185524,4554,5927560,0.046579589328953154
2025-12-30 20:27:35.185524,3983,4153301,0.041886268541339554
2025-12-30 20:32:35.185524,5115,5523443,0.055287607796652066
2025-12-30 20:37:35.185524,4424,3746062,0.05630422749408075
2025-12-30 20:42:35.185524,4779,4796397,0.04170425599957725
2025-12-30 20:47:35.185524,5593,7637723,0.05306479130720829
2025-12-30 20:52:35.185524,5592,6524497,0.054406917553147485
2025-12-30 20:57:35.185524,5427,5948809,0.05605948868888197
2025-12-30 21:02:35.185524,4777,3656703,0.04399915600128875
2025-12-30 21:07:35.185524,3946,3133441,0.04255087096329365
2025-12-30 21:12:35.185524,3527,4073674,0.05649467794321522
2025-12-30 21:17:35.185524,2968,4274840,0.04321929285977555
2025-12-30 21:22:35.185524,4118,8216649,0.046420021988917363
2025-12-30 21:27:35.185524,4207,4183765,0.059869567356877235
2025-12-30 21:32:35.185524,4456,3926352,0.04561113912049363
2025-12-30 21:37:35.185524,5042,5822745,0.050056908193252744
2025-12-30 21:42:35.185524,4210,4063502,0.0555951460615067
2025-12-30 21:47:35.185524,4101,7571755,0.06114998289649574
2025-12-30 21:52:35.185524,3747,5915864,0.05006527486399051
2025-12-30 21:57:35.185524,3936,6255957,0.04988089872959959
2025-12-30 22:02:35.185524,3175,4627177,0.048487883456084194
2025-12-30 22:07:35.185524,3740,3512551,0.05921179000873911
2025-12-30 22:12:35.185524,3703,5819252,0.05573239685663465
2025-12-30 22:17:35.185524,5296,7702296,0.05625676285666454
2025-12-30 22:22:35.185524,4052,5690705,0.05627570862312122
2025-12-30 22:27:35.185524,4704,3546254,0.05919604164237599
2025-12-30 22:32:35.185524,3430,2327423,0.0541452536986897
2025-12-30 22:37:35.185524,3858,2082136,0.05088518584099147
2025-12-30 22:42:35.185524,3369,2912335,0.0643714206060909
2025-12-30 22:47:35.185524,4176,5640926,0.046282126889045705
2025-12-30 22:52:35.185524,3515,2920102,0.06282981259743715
2025-12-30 22:57:35.185524,3906,6508757,0.049923228133894035
2025-12-30 23:02:35.185524,4300,2565919,0.05907529036083262
2025-12-30 23:07:35.185524,4045,4748496,0.05503848794122069
2025-12-30 23:12:35.185524,3007,5366326,0.04908816231947072
2025-12-30 23:17:35.185524,3279,2482175,0.05814290612498889
2025-12-30 23:22:35.185524,3558,3752073,0.04945279103058174
2025-12-30 23:27:35.185524,3063,3470871,0.05456316623149553
2025-12-30 23:32:35.185524,2904,3370247,0.05504535159547055
2025-12-30 23:37:35.185524,3606,2694214,0.06279832817887118
2025-12-30 23:42:35.185524,3452,5462784,0.05926010903099765
2025-12-30 23:47:35.185524,4120,3185917,0.0567893457500469
2025-12-30 23:52:35.185524,4117,8042833,0.06270912832575022
2025-12-30 23:57:35.185524,3671,2637124,0.053976437583737935
2025-12-31 00:02:35.185524,3882,2988026,0.053108825297159455
2025-12-31 00:07:35.185524,2500,4090901,0.04765724281616966
2025-12-31 00:12:35.185524,3604,6461745,0.06693834798719352
2025-12-31 00:17:35.185524,2942,1869551,0.05347408012747325
2025-12-31 00:22:35.185524,2793,2674338,0.06762605928933271
2025-12-31 00:27:35.185524,2759,2532962,0.05113368507431464
2025-12-31 00:32:35.185524,2072,2266712,0.06675583453475323
2025-12-31 00:37:35.185524,3205,3585573,0.053614256593017974
2025-12-31 00:42:35.185524,3421,6409902,0.06740110959932814
2025-12-31 00:47:35.185524,2813,2499201,0.06685156558356954
2025-12-31 00:52:35.185524,4033,7028137,0.05114846687011018
2025-12-31 00:57:35.185524,2669,4005914,0.05569853504712414
2025-12-31 01:02:35.185524,3345,6273742,0.06122497873521573
2025-12-31 01:07:35.185524,3313,5866395,0.06489831037297963
2025-12-31 01:12:35.185524,3410,4840227,0.05860466539434665
2025-12-31 01:17:35.185524,3485,4909253,0.05412230340803003
2025-12-31 01:22:35.185524,3241,5879600,0.0629065071049195
2025-12-31 01:27:35.185524,3145,3100174,0.05520515872533858
2025-12-31 01:32:35.185524,3106,3470203,0.05438925684665911
2025-12-31 01:37:35.185524,1814,2880021,0.05360551896829465
2025-12-31 01:42:35.185524,3402,6014038,0.06238418414272191
2025-12-31 01:47:35.185524,1923,3737460,0.05023011905563386
2025-12-31 01:52:35.185524,2736,2275672,0.05571851617898169
2025-12-31 01:57:35.185524,3748,5965422,0.05203254266163714
2025-12-31 02:02:35.185524,2766,4353357,0.061963616646066026
2025-12-31 02:07:35.185524,3082,3834653,0.06669413610644538
2025-12-31 02:12:35.185524,3550,3851260,0.059954749668156296
2025-12-31 02:17:35.185524,3115,5439592,0.052695479248525266
2025-12-31 02:22:35.185524,2850,3651503,0.06518586043838927
2025-12-31 02:27:35.185524,2664,3464116,0.053647827073809
2025-12-31 02:32:35.185524,3266,3604547,0.06657357522964089
2025-12-31 02:37:35.185524,2787,2485857,0.06932222392608424
2025-12-31 02:42:35.185524,3733,3597735,0.06644380562730255
2025-12-31 02:47:35.185524,2431,2241561,0.055813489303242605
2025-12-31 02:52:35.185524,2705,4754355,0.052600667036492015
2025-12-31 02:57:35.185524,3421,4237547,0.06070640940693882
2025-12-31 03:02:35.185524,3253,3264443,0.0603897179154813
2025-12-31 03:07:35.185524,2988,2791507,0.06699744185337118
2025-12-31 03:12:35.185524,2571,1595276,0.05847546388360035
2025-12-31 03:17:35.185524,3689,2867294,0.06348091459674471
2025-12-31 03:22:35.185524,3563,5867162,0.06005723757870143
2025-12-31 03:27:35.185524,4763,8174237,0.05380715419991414
2025-12-31 03:32:35.185524,2675,2266882,0.0622684194575206
2025-12-31 03:37:35.185524,2538,2795614,0.06741130053627736
2025-12-31 03:42:35.185524,3160,1934978,0.06549092269426718
2025-12-31 03:47:35.185524,3882,4836042,0.06895854622329015
2025-12-31 03:52:35.185524,3438,6465549,0.054421323550853856
2025-12-31 03:57:35.185524,2730,1987370,0.07002624347073141
2025-12-31 04:02:35.185524,3452,3409234,0.06860102892364364
2025-12-31 04:07:35.185524,2423,1556012,0.05812479356654814
2025-12-31 04:12:35.185524,2768,1402695,0.054782959552358935
2025-12-31 04:17:35.185524,4177,2909535,0.055743532006541044
2025-12-31 04:22:35.185524,2948,1576886,0.05425969223857241
2025-12-31 04:27:35.185524,4174,3223484,0.06207758237705009
2025-12-31 04:32:35.185524,3535,6365440,0.05548956409113326
2025-12-31 04:37:35.185524,3735,7196934,0.06992162119469406
2025-12-31 04:42:35.185524,3682,3331495,0.06223633248695236
2025-12-31 04:47:35.185524,3123,1947530,0.06304132605652518
2025-12-31 04:52:35.185524,3814,4186544,0.057461451396781146
2025-12-31 04:57:35.185524,2842,4149375,0.06714053581168693
2025-12-31 05:02:35.185524,4137,5259536,0.06929462709041947
2025-12-31 05:07:35.185524,3790,2241418,0.07401697026995303
2025-12-31 05:12:35.185524,3905,4003892,0.06478452305631244
2025-12-31 05:17:35.185524,3584,5091240,0.07420699653156212
2025-12-31 05:22:35.185524,2818,4048740,0.06030188026203159
2025-12-31 05:27:35.185524,4291,3399990,0.05851811088163724
2025-12-31 05:32:35.185524,3262,5474865,0.06952585670219805
2025-12-31 05:37:35.185524,3607,2056085,0.06575861677850939
2025-12-31 05:42:35.185524,3146,2320126,0.06879179700319106
2025-12-31 05:47:35.185524,3483,4711504,0.05769179102184851
2025-12-31 05:52:35.185524,3738,3315808,0.06420587516933571
2025-12-31 05:57:35.185524,4527,3267598,0.05878974084523102
2025-12-31 06:02:35.185524,3645,7139476,0.05833219371585849
2025-12-31 06:07:35.185524,3168,2312463,0.06888445560989154
2025-12-31 06:12:35.185524,3929,3950289,0.056322437344788714
2025-12-31 06:17:35.185524,3896,5755937,0.07286398509541071
2025-12-31 06:22:35.185524,4831,9097058,0.05614498678369332
2025-12-31 06:27:35.185524,3955,6574802,0.06439991011610113
2025-12-31 06:32:35.185524,4550,8775458,0.06136307556138971
2025-12-31 06:37:35.185524,4689,4227505,0.06855909929616265
2025-12-31 06:42:35.185524,4469,7223660,0.07373312521701182
2025-12-31 06:47:35.185524,5340,10592550,0.059590858023999826
2025-12-31 06:52:35.185524,4856,8360381,0.07231908608419241
2025-12-31 06:57:35.185524,5214,10344597,0.06870569765218547
2025-12-31 07:02:35.185524,4931,7973736,0.06557895276075254
2025-12-31 07:07:35.185524,3694,6723118,0.07093444900514934
2025-12-31 07:12:35.185524,4358,5836482,0.06505926106113546
2025-12-31 07:17:35.185524,4564,7584117,0.06905365523125061
2025-12-31 07:22:35.185524,4930,6971504,0.057861073344532124
2025-12-31 07:27:35.185524,5200,3075899,0.06319701626615787
2025-12-31 07:32:35.185524,4226,6843419,0.05992667989811268
2025-12-31 07:37:35.185524,4801,4080301,0.076414954313796
2025-12-31 07:42:35.185524,5257,7107212,0.07285713459366801
2025-12-31 07:47:35.185524,5601,10101690,0.05840519977533783
2025-12-31 07:52:35.185524,5149,7891314,0.06617706624539973
2025-12-31 07:57:35.185524,5196,6641037,0.07062559142778128
2025-12-31 08:02:35.185524,5788,8931372,0.07325807359371941
2025-12-31 08:07:35.185524,5678,10612706,0.06414246895346484
2025-12-31 08:12:35.185524,5701,6651188,0.06278198045179359
2025-12-31 08:17:35.185524,5100,9438835,0.0731546650277815
2025-12-31 08:22:35.185524,5154,7936352,0.0720340559741993
2025-12-31 08:27:35.185524,6197,9371523,0.06500727032105233
2025-12-31 08:32:35.185524,5130,4805848,0.05996367043244795
2025-12-31 08:37:35.185524,5067,9220379,0.058381308093263994
2025-12-31 08:42:35.185524,4841,9501291,0.07195318058032207
2025-12-31 08:47:35.185524,5785,4618822,0.05911334050355033
2025-12-31 08:52:35.185524,5141,3885837,0.06876619478308194
2025-12-31 08:57:35.185524,5870,7317900,0.0773914516200711
2025-12-31 09:02:35.185524,5554,9436030,0.07563489878235534
2025-12-31 09:07:35.185524,4762,4867975,0.07020435616029733
2025-12-31 09:12:35.185524,5185,4426657,0.07100646598913403
2025-12-31 09:17:35.185524,5900,10024619,0.061047778399189345
2025-12-31 09:22:35.185524,5603,10365516,0.0702324749268168
2025-12-31 09:27:35.185524,5803,4085098,0.07465083640597359
2025-12-31 09:32:35.185524,4665,2470038,0.07247360135632647
2025-12-31 09:37:35.185524,5408,8877382,0.06643812419461843
2025-12-31 09:42:35.185524,6495,8471239,0.05976721496977741
2025-12-31 09:47:35.185524,6144,8076589,0.07823568469735752
2025-12-31 09:52:35.185524,5014,9028155,0.07333745611936666
2025-12-31 09:57:35.185524,6213,10403757,0.05895009454944125
2025-12-31 10:02:35.185524,5361,5695016,0.06437568928512782
2025-12-31 10:07:35.185524,6400,10150125,0.06582046095699506
2025-12-31 10:12:35.185524,5077,8601609,0.06897161809313956
2025-12-31 10:17:35.185524,5542,3779545,0.07551143109635547
2025-12-31 10:22:35.185524,5617,9822346,0.06508924881970263
2025-12-31 10:27:35.185524,5871,11552917,0.06456569608307527
2025-12-31 10:32:35.185524,7068,3815834,0.06304912345893596
2025-12-31 10:37:35.185524,6456,8155589,0.06030841080734669
2025-12-31 10:42:35.185524,5662,7345693,0.0738712211102
2025-12-31 10:47:35.185524,6178,11189323,0.06473055931774332
2025-12-31 10:52:35.185524,6503,4937631,0.06689475541270327
2025-12-31 10:57:35.185524,6881,12170496,0.05993213610029714
2025-12-31 11:02:35.185524,6855,8909051,0.07004484372237083
2025-12-31 11:07:35.185524,6228,5104922,0.06759668280651913
2025-12-31 11:12:35.185524,7159,12399000,0.0650555490997268
2025-12-31 11:17:35.185524,6369,12260541,0.07781599885049541
2025-12-31 11:22:35.185524,5917,3836478,0.060194029343570044
2025-12-31 11:27:35.185524,6620,11646616,0.07448562769925714
2025-12-31 11:32:35.185524,6735,8631415,0.07490586910432216
2025-12-31 11:37:35.185524,6162,3160068,0.06822848796672097
2025-12-31 11:42:35.185524,5921,9679087,0.07959462162258892
2025-12-31 11:47:35.185524,7460,7076307,0.06142436662659709
2025-12-31 11:52:35.185524,6824,11242552,0.07243674315066653
2025-12-31 11:57:35.185524,7727,3951372,0.06994857537226573
2025-12-31 12:02:35.185524,6761,6563186,0.07792787490100102
2025-12-31 12:07:35.185524,6621,4501529,0.07085417398658103
2025-12-31 12:12:35.185524,6572,10466697,0.0682079995283037
2025-12-31 12:17:35.185524,6617,11351541,0.07215349837732994
2025-12-31 12:22:35.185524,6526,10338514,0.0695940291243279
2025-12-31 12:27:35.185524,6443,8167366,0.0776274335080479
2025-12-31 12:32:35.185524,7285,8870362,0.06130687692861719
2025-12-31 12:37:35.185524,6511,10764527,0.07238293890764047
2025-12-31 12:42:35.185524,7085,8603291,0.0704399797913122
2025-12-31 12:47:35.185524,6283,5588617,0.06467691678223453
2025-12-31 12:52:35.185524,8075,13917630,0.07347478575337091
2025-12-31 12:57:35.185524,6953,12645085,0.07542227182521628
2025-12-31 13:02:35.185524,7755,8160993,0.06444429526804155
2025-12-31 13:07:35.185524,7194,4321269,0.07555651126287781
2025-12-31 13:12:35.185524,6373,11518295,0.07635137511448953
2025-12-31 13:17:35.185524,6277,7502219,0.07923527290081815
2025-12-31 13:22:35.185524,6678,7578947,0.06371753093610363
2025-12-31 13:27:35.185524,6673,9558267,0.06127205912552884
2025-12-31 13:32:35.185524,7003,8380006,0.07228087237545759
2025-12-31 13:37:35.185524,6189,3220037,0.07210081963614817
2025-12-31 13:42:35.185524,7527,10492085,0.06413241527914498
2025-12-31 13:47:35.185524,7040,7719410,0.0784777187508181
2025-12-31 13:52:35.185524,7508,13981646,0.06276830821398949
2025-12-31 13:57:35.185524,6749,11920998,0.0613964518717727
2025-12-31 14:02:35.185524,6217,10547760,0.062224102853273296
2025-12-31 14:07:35.185524,7201,11082680,0.07531562698963162
2025-12-31 14:12:35.185524,8195,5335450,0.07705292041180835
2025-12-31 14:17:35.185524,6499,5525652,0.06638838106580798
2025-12-31 14:22:35.185524,7486,14623940,0.07398704545328896
2025-12-31 14:27:35.185524,6990,3710311,0.07938155294383052
2025-12-31 14:32:35.185524,8299,10308695,0.06721868600648104
2025-12-31 14:37:35.185524,6804,6559458,0.07058594944791437
2025-12-31 14:42:35.185524,6917,10835127,0.07989099183595665
2025-12-31 14:47:35.185524,6881,11659295,0.07762644759039321
2025-12-31 14:52:35.185524,7119,6105778,0.06153149303773912
2025-12-31 14:57:35.185524,6908,11636557,0.06731269011398665
2025-12-31 15:02:35.185524,7071,10356388,0.06538679017309013
2025-12-31 15:07:35.185524,6824,12669893,0.07286197850812211
2025-12-31 15:12:35.185524,6617,12018519,0.0607924718859509
2025-12-31 15:17:35.185524,7087,13320210,0.07396654139473197
2025-12-31 15:22:35.185524,6868,6079927,0.07812602719931828
2025-12-31 15:27:35.185524,6596,4216036,0.07407186253859498
2025-12-31 15:32:35.185524,7911,12892135,0.07258105594024553
2025-12-31 15:37:35.185524,7618,11228158,0.07087174537995158
2025-12-31 15:42:35.185524,7157,13314641,0.06768267079602713
2025-12-31 15:47:35.185524,6822,3836836,0.06145498290556203
2025-12-31 15:52:35.185524,6466,7034095,0.07122341247291356
2025-12-31 15:57:35.185524,5764,6284378,0.0693080576158718
2025-12-31 16:02:35.185524,6075,9739203,0.06439911238610534
2025-12-31 16:07:35.185524,6523,3681636,0.06326006926038254
2025-12-31 16:12:35.185524,6462,9125083,0.07015499083381754
2025-12-31 16:17:35.185524,6762,11279312,0.0756485434526944
2025-12-31 16:22:35.185524,4797,5225958,0.06944960491300521
2025-12-31 16:27:35.185524,6702,3402549,0.07503960676234761
2025-12-31 16:32:35.185524,5690,9371844,0.07187430161806614
2025-12-31 16:37:35.185524,6959,8280116,0.0634247987105758
2025-12-31 16:42:35.185524,7656,5888634,0.07116553834056422
2025-12-31 16:47:35.185524,6777,4038095,0.06039844104674102
2025-12-31 16:52:35.185524,5199,2703381,0.07218773975149387
2025-12-31 16:57:35.185524,6771,6028747,0.06604936224297454
2025-12-31 17:02:35.185524,6445,11645333,0.0622203928478185
2025-12-31 17:07:35.185524,5384,8342612,0.06468466127619
2025-12-31 17:12:35.185524,5981,10962767,0.06882569666540898
2025-12-31 17:17:35.185524,6252,9678746,0.07284075445403501
2025-12-31 17:22:35.185524,6407,4415464,0.0747216408300406
2025-12-31 17:27:35.185524,6187,11263102,0.07131388320013757
2025-12-31 17:32:35.185524,6416,11185051,0.07050108621942257
2025-12-31 17:37:35.185524,5647,5432384,0.07684734643661431
2025-12-31 17:42:35.185524,5633,6248263,0.06159262807383709
2025-12-31 17:47:35.185524,6307,9122183,0.07654661176816421
2025-12-31 17:52:35.185524,5687,6723679,0.06400881136697731
2025-12-31 17:57:35.185524,5974,8489625,0.06689073757135713
2025-12-31 18:02:35.185524,6655,8642143,0.0760073272367618
2025-12-31 18:07:35.185524,7109,9213056,0.0663762587568011
2025-12-31 18:12:35.185524,5556,10836098,0.07670923348672436
2025-12-31 18:17:35.185524,5355,8213001,0.06137468946925392
2025-12-31 18:22:35.185524,6276,5902574,0.05970793202136011
2025-12-31 18:27:35.185524,5892,6391597,0.062468190234030656
2025-12-31 18:32:35.185524,5514,7955267,0.06524369486200646
2025-12-31 18:37:35.185524,5787,10678723,0.07514361380969294
2025-12-31 18:42:35.185524,5712,7883088,0.06088578057641095
2025-12-31 18:47:35.185524,5109,5553778,0.0702788494385008
2025-12-31 18:52:35.185524,5195,6553749,0.06707212439104218
2025-12-31 18:57:35.185524,5634,2950070,0.060449185389666774
2025-12-31 19:02:35.185524,4446,6433315,0.07261517219095925
2025-12-31 19:07:35.185524,6139,9635519,0.07391942446333886
2025-12-31 19:12:35.185524,5729,6667512,0.06606209489409569
2025-12-31 19:17:35.185524,5389,3971472,0.07177526118491845
2025-12-31 19:22:35.185524,5475,10676432,0.06275465749385419
2025-12-31 19:27:35.185524,5422,4140364,0.059256147109113484
2025-12-31 19:32:35.185524,5081,5175756,0.06350623880889553
2025-12-31 19:37:35.185524,4620,5534751,0.06649565407436385
2025-12-31 19:42:35.185524,5120,9933154,0.07101893513473252
2025-12-31 19:47:35.185524,5523,8642755,0.07313892042890917
2025-12-31 19:52:35.185524,4714,3577421,0.059385836690081885
2025-12-31 19:57:35.185524,5478,9298383,0.0601987444304094
2025-12-31 20:02:35.185524,5211,5930627,0.07062479673668459
2025-12-31 20:07:35.185524,4940,9562996,0.0749276139296771
2025-12-31 20:12:35.185524,4759,3895479,0.06859865309838747
